SYMBOL	CTRL_R1	CTRL_R2	CTRL_R3	DMSO	SMZ_R1	SMZ_R2	SMZ_R3	TMP_R1	TMP_R2	TMP_R3	CTX_R1	CTX_R2	CTX_R3
MAML1	13697.40481	13070.01384	12875.07997	13075.48456	12187.75867	13718.18902	13669.48015	14615.31957	13403.30826	12400.56141	13700.57109	13627.20028	13118.67794
PGLYRP2	13.67347622	1.965711211	5.140983857	2.566672359	0	1.061614999	0	1.082696464	0.785887321	0	0.828830677	2.813018705	1.213344241
LRWD1	1359.371428	1496.889087	1471.34958	1403.969781	1258.742262	1368.421734	1537.448866	1500.617299	1595.351262	1517.145199	1385.804892	1442.140923	1531.240433
FBXL13	9.115650816	28.50281256	5.140983857	6.844459625	2.655574391	9.55453499	11.58657117	6.496178783	5.501211247	3.776341504	6.630645414	6.563710311	4.853376965
NAPEPLD	23.92858339	8.845700449	9.253770943	12.8333618	13.27787196	3.184844997	10.69529646	19.48853635	13.36008446	1.888170752	11.60362948	14.06509352	10.92009817
SCGB3A1	14.81293258	11.79426727	23.64852574	6.844459625	7.966723174	9.55453499	17.8254941	8.661571711	12.57419714	6.608597632	5.801814738	13.12742062	20.6268521
PSMC2	4531.617912	4327.513231	5238.66255	5401.989759	4902.190327	4143.483341	4581.151984	3710.400782	4523.567419	4994.211639	5403.147182	4408.937983	4628.908281
CELF5	354.3709255	396.090809	362.9534603	456.86768	523.1481551	552.0397994	563.2856136	462.3113901	482.5348151	593.8297015	449.2262268	416.3267683	497.4711389
MFSD12	6612.26521	6610.686802	7668.291521	4774.010589	5100.030619	4507.617285	5356.560978	5623.525433	5173.496234	5656.015488	5461.99416	5836.076139	6556.91228
AC008132.13	18.23130163	23.58853453	15.42295157	12.8333618	9.29451037	13.80099499	6.238922936	17.32314342	14.9318591	16.99353677	20.72076692	22.50414964	21.84019634
USP41	62.67009936	68.79989238	58.60721597	35.93341303	23.90016952	27.60198997	25.84696645	66.0444843	49.51090122	48.14835418	41.44153384	67.51244891	61.88055631
YDJC	2033.929588	2207.49369	1960.771243	1828.326277	1901.391264	1851.456558	1881.480902	2071.198335	2131.326414	2031.671729	1833.373457	1985.053533	2157.326061
CCDC116	69.50683747	83.54272646	85.34033203	72.72238352	126.1397836	56.26559494	96.25766815	86.61571711	118.6689855	99.12896448	70.45060753	71.26314052	88.57412962
DVL3	26500.33638	25660.39415	24642.79202	23461.95204	22301.51374	22981.8415	25045.71049	25881.85897	23997.85523	24559.43697	23655.65635	24214.46501	25039.78511
AP2M1	17831.35245	18154.32589	17664.42053	18343.1518	20266.01597	18560.21503	18704.29096	19669.34666	19350.11762	18345.46703	18288.14888	17908.61475	17612.90501
ABCF3	5419.25441	5323.145959	5390.835673	5047.788974	5101.358406	4467.275915	4639.976115	6080.423341	5718.116147	5698.49933	4977.128214	5205.022277	5275.620761
PCYT1A	4513.38661	4486.735839	4440.781856	4579.799047	4436.137021	4874.936075	5201.479179	5047.530915	4892.148573	4660.949501	4578.460659	4763.37834	4488.160349
FBXO27	2718.742856	2721.527172	2653.775867	2697.57265	2574.579372	2727.288932	2788.798552	2894.047648	2514.05354	2553.750942	2455.825295	2452.014638	2503.12917
DMKN	3649.678695	3339.743347	3528.77132	3524.041149	4100.20686	3934.345186	4078.47305	3514.432722	3822.555929	4210.620777	3665.918083	3578.159792	4086.543405
U2AF1L4	451.2247154	483.5649579	498.6754341	355.9119005	301.4076934	329.1006496	343.1407615	461.2286936	409.4472942	522.0792129	398.6675555	383.5082167	471.9909099
NPHS1	4.557825408	10.81141166	2.056393543	5.988902172	2.655574391	14.86260998	10.69529646	7.578875247	3.929436605	3.776341504	2.48649203	0.937672902	4.853376965
THAP8	288.282457	250.6281794	228.2596833	254.956121	264.2296519	263.2805197	287.8817297	363.7860119	383.5130126	354.032016	246.9915417	268.1744498	230.5354059
ZNF382	142.432044	172.9825866	233.4006671	177.1003928	180.5790586	213.3846148	224.6012257	141.8332368	191.7565063	156.7181724	178.1985955	195.9736364	188.0683574
LRRC56	11.39456352	24.57139014	19.53573866	13.68891925	49.12812624	18.04745498	11.58657117	8.661571711	27.50605623	5.664512256	19.89193624	23.44182254	1.213344241
PLXDC1	418.1804812	424.5936216	433.8990375	389.2786412	309.3744166	352.4561796	297.6857515	275.0049018	286.0629848	351.1997599	392.0369101	354.4403568	379.7767475
PGAP3	1210.102646	1324.889356	1218.413174	1184.091515	1218.908646	1160.345194	1213.916148	1241.852844	1262.135037	1263.186233	1201.804481	1219.912445	1169.663849
IKZF3	80.90140099	70.76560359	58.60721597	20.53337888	10.62229757	16.98583998	16.9342194	29.23280453	22.00484499	24.54621978	40.61270316	32.81855155	16.98681938
GRIN2C	342.9763619	317.4623606	319.7691959	345.6452111	357.1747556	381.1197846	303.0333997	241.4413114	234.980309	220.915978	413.5865077	368.5054503	328.8162894
FDXR	4293.471534	4148.633511	4162.140531	3834.608505	4292.736004	3981.056246	4131.058258	3525.259686	3441.400578	3373.217049	4183.108426	4252.346609	4526.987364
SAP30BP	5555.989172	6102.550454	6073.558329	5228.311596	5544.839329	5383.449659	5202.370454	6216.843096	5920.875076	5787.243355	5314.4623	5490.074839	5991.493864
ACOX1	10587.82842	10473.30933	10543.12969	9773.888345	9323.721688	9320.97969	9821.84725	10804.22801	10849.17447	11434.76207	10076.92337	10389.41575	10073.18389
PRPSAP1	2939.797388	2826.692721	2831.653908	3000.439988	2955.654298	2528.766927	2879.708572	2883.220683	2740.389088	3082.438753	2935.718257	2764.259714	2981.186801
CYGB	552.6363307	590.6962189	529.5213373	501.3566675	430.2030514	408.7217746	454.5500996	286.9145629	268.7734638	258.679393	514.7038503	542.91261	559.3516952
SRSF2	16451.47081	16599.44832	16653.70311	19383.50966	18441.63636	16890.29463	19165.97126	14761.48359	17263.58678	17564.70842	16248.39659	16016.39083	16579.13571
TMEM143	1504.082385	1599.10607	1324.317442	1288.469524	1314.509324	1243.151164	1295.022146	1435.655511	1597.708924	1469.94093	1355.966987	1399.007969	1304.345059
KLHL10	4.557825408	0	0	0.855557453	1.327787196	0	2.673824115	3.248089392	3.143549284	0.944085376	0.828830677	2.813018705	2.426688483
ALDH16A1	5218.710092	5302.505992	5291.100586	4543.865634	4578.210251	4206.118625	4510.741282	5823.824279	5590.016514	5315.200667	4600.839087	4941.536191	5063.285519
ITGA5	75774.98686	69551.77692	74583.33741	52017.89315	44737.13398	43443.40898	46429.17321	73871.29704	62030.87213	66811.03389	66681.08561	67556.51954	67628.16798
ZNF385A	4472.366181	4114.233564	3914.345109	3482.974392	3543.864025	3081.868342	3541.034403	3510.101936	3295.225537	3370.384792	3530.818683	3539.715203	3723.753477
MPP3	26.20749609	32.43423498	33.93049346	42.77787266	37.17804148	42.46459995	55.25903172	28.15010806	41.65202801	42.48384192	22.37842827	27.19251415	35.186983
NAGS	108.2483534	114.9941058	92.53770943	99.24466456	79.66723174	92.3605049	120.3220852	122.3447004	113.9536615	113.2902451	100.2885119	95.64263596	87.36078537
LSM12	2840.664685	2708.750049	2654.804064	2343.371864	2182.88215	2135.969378	2229.078037	2805.266538	2783.612891	2731.238993	2539.537194	2770.823424	2651.157167
ASB16	6.836738112	4.914278027	5.140983857	1.711114906	10.62229757	9.55453499	12.47784587	14.07505403	4.715323926	3.776341504	7.459476091	3.750691606	4.853376965
EMC10	1.139456352	0.982855605	0	0.855557453	0	3.184844997	0	0	1.571774642	0.944085376	0.828830677	1.875345803	2.426688483
JOSD2	1128.061788	1215.792384	1145.411203	1159.280349	1276.003495	1338.696514	1375.23687	1278.664524	1251.918502	1265.074404	1129.696212	1209.598043	1363.798927
SHANK1	27.34695245	18.6742565	17.47934511	17.11114906	25.22795672	14.86260998	18.71676881	14.07505403	18.8612957	17.93762214	20.72076692	11.25207482	26.69357331
FAM171A2	634.677188	685.050357	584.0157662	711.823801	904.2230803	937.406044	845.8196951	729.7374167	708.8703635	628.7608604	581.8391351	670.4361246	690.3928733
DBF4B	1396.973487	1436.934895	1371.614493	1474.125492	1700.895398	1708.138533	1630.141436	1513.609657	1437.38791	1507.704346	1443.823039	1469.333437	1544.587219
PLCD3	1404.949682	1584.363236	1494.998106	1536.581186	1686.289739	1681.598158	1910.892968	1564.49639	1626.000867	1676.695628	1333.588559	1514.341736	1560.360694
FMNL3	314.4899531	356.7765848	297.1488669	319.12293	349.2080325	366.2571746	312.8374215	323.7262427	311.2113791	247.3503685	332.3611014	276.613506	339.7363876
RACGAP1	16001.38555	16220.06606	15677.94437	16199.12482	16152.53124	14467.6892	14692.66351	13787.05677	14120.0375	13969.63131	16371.89236	15835.41996	14277.42169
LARP4	4552.128126	4784.541087	4673.154326	4922.022028	4707.005609	5034.178325	5049.071204	4335.116641	4484.273053	4426.816328	4933.200188	4865.584686	4358.332515
GRASP	3.418369056	4.914278027	13.36655803	3.422229813	42.48919026	16.98583998	25.84696645	3.248089392	7.072985889	8.496768384	6.630645414	10.31440192	4.853376965
RAVER1	6958.659941	7095.234616	6836.480333	6291.76951	6636.280404	6113.840778	6912.726613	7145.796662	6801.068876	6587.827754	6531.185733	7034.422107	6430.724479
SYCE2	145.850413	145.4626296	134.6937771	131.7558478	106.2229757	126.3321849	122.1046346	156.9909873	121.8125347	150.1095748	115.2074641	123.772823	111.6276702
SPC24	1705.766159	1624.660316	1618.381718	1699.137102	1773.923693	1707.076918	1621.228689	1826.508935	1570.202867	1611.553737	1718.165993	1583.729531	1613.747841
IP6K3	1008.418871	1058.535487	902.7567653	1019.824484	1088.7855	1030.828164	1045.465229	1064.290624	933.6341373	984.6810472	1166.993593	1038.003902	984.0221797
LEMD2	3692.978037	3388.886128	3523.630336	3636.974733	4179.874092	4142.421726	3927.847625	3730.972015	3660.663141	3793.335041	3515.899731	3723.499092	3858.434687
ALOX15	173.1973655	157.2568969	152.1731222	160.8448012	112.8619116	133.7634899	129.2348322	124.5100933	99.80768976	82.13542772	162.4508127	133.149552	117.6943914
TREML1	1.139456352	0	4.112787086	5.133344719	0	0	3.56509882	3.248089392	0	0	0	0.937672902	0
ADCY10P1	74.06466288	60.93704754	48.32524826	78.71128569	86.30616772	91.2988899	82.88854757	74.70605601	69.15808424	52.86878106	71.2794382	87.20357984	70.373966
ZNF653	897.8916053	824.615853	878.0800428	691.2904221	539.0816015	633.7841543	565.068163	722.1585414	675.0772087	660.8597632	816.3982166	741.6992651	746.2067084
MED11	822.6874861	737.1417041	893.5029944	799.9462187	844.4726565	773.9173342	754.9096752	894.3072792	788.2449829	904.4337902	815.569386	807.3363682	768.0469048
CXCL16	667.7214222	584.7990853	641.5947854	577.5012809	788.7055942	769.6708742	816.4076299	588.9868764	499.8243361	536.2404936	587.6409498	639.4929189	579.9785474
SCIMP	0	0	4.112787086	0.855557453	0	1.061614999	0	0	6.287098568	0.944085376	3.315322707	0	2.426688483
RNASEK-C17orf49	11606.5024	10457.58364	11034.60775	10124.6669	11080.38415	8336.862586	10173.00948	11119.29268	10331.27472	10655.89164	10052.88728	10756.04585	10352.25307
BCL6B	5.69728176	4.914278027	6.169180629	1.711114906	1.327787196	1.061614999	1.78254941	2.165392928	0.785887321	1.888170752	3.315322707	0	0
ASGR2	10.25510717	6.879989238	6.169180629	5.988902172	18.58902074	9.55453499	16.9342194	9.744268175	6.287098568	8.496768384	10.7747988	10.31440192	8.493409689
TNFSF13	108.2483534	98.28556055	83.28393848	105.2335667	116.8452732	102.9766549	92.69256933	66.0444843	80.16050674	72.69457395	66.30645414	68.45012181	83.72075265
SENP3	5075.138592	5141.317672	5001.149096	4828.766266	5040.280195	4672.16761	4757.624376	5071.350237	4527.496856	4500.454988	4602.496748	4869.335378	4756.309426
FGF11	737.2282597	813.8044413	616.9180629	912.8798025	1115.341244	1113.634134	1170.243688	742.7297742	783.529659	781.7026914	834.6324915	840.1549198	789.8871011
EIF4A1	41346.31319	45508.18024	42717.46307	42044.65992	42274.08874	36090.6635	38351.55056	41950.15719	41641.81148	43940.56566	43954.54845	40582.48318	43451.07063
RPL26	46232.30202	42547.81916	45402.08484	45182.84466	49129.45403	41465.62024	43086.89307	40632.51559	41619.80663	47351.54612	44988.92914	44230.96844	41074.12926
CCDC42	0	1.965711211	2.056393543	0	0	0	3.56509882	0	0	0	1.657661354	2.813018705	0
POLR3K	738.3677161	690.9474906	810.2190559	932.5576239	1064.885331	789.8415592	804.8210587	736.2335954	681.3643073	823.2424479	748.4341011	823.2768076	721.9398236
SNRNP25	805.5956408	766.6273723	845.1777461	838.4463041	1152.519286	1003.226174	903.752551	880.2322251	839.3276588	867.6144606	799.8216031	773.5801438	787.4604126
WDR90	208.5205124	200.5025435	190.2164027	201.9115589	207.1348025	220.8159198	200.5368086	139.6678438	222.4061118	146.3332333	198.0905318	268.1744498	200.2017998
JMJD8	4496.294765	4158.462067	4179.619876	3931.286497	4015.22848	3748.562561	3917.152329	4229.012388	4268.939927	4473.076512	3928.657408	4048.871589	4007.676029
CCDC78	105.9694407	60.93704754	65.80459337	57.32234936	102.2396141	74.31304992	81.99727287	48.72134088	80.94639406	67.97414707	63.81996211	70.32546762	100.707572
SPSB3	2986.515098	3130.395103	2752.482757	2880.661945	2856.070258	2948.104852	2667.585192	2826.920467	3087.751284	2904.006617	2890.13257	2822.395434	2953.279883
HS3ST6	0	3.931422422	1.028196771	1.711114906	1.327787196	0	0.891274705	0	0	0.944085376	0	0.937672902	1.213344241
C16orf59	1100.714836	1303.266533	1155.693171	1143.880315	1161.813796	981.9938739	1023.183361	1186.635324	1308.502389	1177.274464	1094.056493	1230.226847	1219.410963
CCNF	4790.274504	5019.443577	4501.445465	4910.044224	4938.040581	4950.31074	5100.765137	5303.04728	4794.698545	4573.149562	4695.325784	4715.557022	4432.346514
TBC1D24	902.4494307	827.5644198	721.7941335	927.4242792	1076.835416	1045.690774	1067.747097	1068.62141	1055.446672	1074.369158	829.6595075	992.9956028	957.3286064
AMDHD2	3018.419876	2977.069629	3217.227698	2842.161859	3010.093573	3044.711817	3087.375578	2659.102515	3098.753707	3175.903205	2620.7626	2901.159957	3334.269975
BICDL2	605.0513229	663.4275337	608.6924887	660.4903538	803.3112534	856.7233041	812.842531	752.4740424	822.0381377	839.2918993	609.1905474	624.4901524	754.7001181
PAQR4	340.6974492	283.0624144	234.4288639	445.7454331	720.9884473	627.4144643	693.4117206	325.8916356	363.8658296	355.9201868	324.0727946	318.8087865	372.4966821
FLYWCH2	1374.18436	1419.243494	1380.868264	1457.8699	1598.655784	1465.028698	1473.277088	1420.497761	1409.881854	1379.308734	1299.606501	1503.089661	1329.825288
ZG16B	19.37075798	18.6742565	13.36655803	21.38893633	38.50582868	33.97167996	24.06441704	20.57123281	22.79073231	20.76987827	18.23427489	19.69113093	23.05354059
ZNF75A	930.9358395	1010.375562	968.5613587	1221.736043	1184.386179	1290.923839	1236.198016	978.7576034	1069.592644	1233.919586	972.2183839	1128.020501	1030.129261
ADCY9	2253.844664	2361.80202	2148.931252	2527.316717	2745.863921	2970.398767	2927.837406	2372.187952	2228.776442	2278.078012	2583.46522	2492.334572	2387.861467
SHANK2	2198.011303	2241.893636	2239.412568	1961.79324	1533.594211	1913.030228	1999.129164	2155.64866	1957.645317	1960.865326	2009.085561	1936.294542	2026.284883
CLPB	3244.032234	3416.406085	3436.23361	2614.583577	2222.715766	2459.761952	2483.091328	3133.323567	3001.303679	3146.636558	2939.862411	3055.875986	3239.629124
NEU3	1109.830487	1120.45539	1005.576442	1216.602698	1323.803834	1432.118633	1400.192562	1404.257314	1226.770108	1299.061477	1166.993593	1122.394463	1174.517226
CYB561A3	1484.711627	1377.963559	1431.249906	1484.392181	1588.033486	1529.787213	1580.230052	1682.510305	1537.981487	1494.48715	1464.543806	1504.027334	1514.253613
PPP1R32	134.4558495	86.49129328	89.45311911	84.70018786	126.1397836	102.9766549	118.5395358	106.1042535	96.66414048	130.2837819	82.88306768	72.20081342	110.414326
ASRGL1	410.2042867	429.5078996	480.1678923	492.801093	639.9934283	667.7558343	606.9580742	440.6574608	467.602956	463.5459196	433.478444	441.6439366	458.6441232
GNG3	4.557825408	6.879989238	1.028196771	0.855557453	2.655574391	9.55453499	8.021472346	0	1.571774642	0	5.801814738	1.875345803	2.426688483
UBXN1	5094.50935	4840.563857	5494.683546	4560.976783	4849.078839	4190.1944	4529.458051	5648.427452	5110.625248	5094.284689	4672.118525	4790.570854	5070.565584
LBHD1	1652.21171	1683.631652	1833.274843	1900.193103	1900.063477	1824.916183	2008.041911	1684.675698	1552.127459	1731.45258	1726.4543	1644.678269	1622.241251
TTC9C	2054.439803	2029.596825	2072.844691	1893.348644	2136.409598	1792.006118	1956.347978	2104.761926	2165.905457	2273.357585	2236.185166	2200.7183	1953.484229
TAF6L	1508.64021	1483.129109	1352.078754	1368.891925	1355.670727	1381.161114	1343.150981	1469.219102	1471.966952	1445.394711	1297.94884	1523.718465	1453.586401
NXF1	3252.008428	3199.194996	3137.02835	3239.996075	3628.842406	3571.272856	3743.353761	3519.846204	3283.437227	3520.494367	3255.646898	3192.77623	3381.590401
STX5	3173.38594	3202.143563	3177.128024	2822.484038	3145.527867	2802.663597	3033.007821	3303.306911	3108.970242	3174.015034	2809.735994	2899.284612	2987.253522
SLC25A45	593.6567594	638.8561436	561.3954372	639.1014175	713.0217241	678.3719843	728.1714341	673.4372005	592.55904	728.8339103	591.7851032	662.9347414	736.4999545
RPL29	131418.0589	119087.6994	128890.6345	121852.7703	115563.9586	105225.1555	106174.8818	130597.0129	116185.5815	121217.73	119679.0056	123939.7288	125197.7122
SYVN1	15905.67122	16729.18526	16451.14834	15808.99062	15917.5129	15976.24412	15195.34245	15570.25785	15958.22794	16849.09171	15752.75584	17095.65234	16014.93064
ZFPL1	4411.974995	4187.947735	4446.951036	3334.962952	3229.17846	3263.404506	3254.935223	4302.635748	4232.003223	4082.225166	3841.630187	3861.337009	4228.504681
RPS6KA4	3042.34846	3449.823175	3415.669675	3439.340962	3635.481342	3506.514341	3666.704137	3342.283984	3525.490522	3179.679546	3130.493466	3445.01024	3291.802927
LRP5	6632.775425	5868.63082	5993.358981	5950.402087	6013.548209	6450.372733	6355.679922	6477.772943	5724.403246	5488.912376	6115.941564	5801.382242	6024.254158
TPCN2	2070.392191	2199.630845	2264.089291	1931.848729	1622.555953	1733.617293	1753.137345	1977.003743	2114.822781	2260.14039	1882.274467	1900.662971	2171.886192
CMPK1	8194.970083	8291.369888	8393.170245	9493.2655	8760.739917	8748.769206	9198.846231	8160.283248	8802.723882	8354.211493	9118.795106	8774.743013	8579.55713
COA7	2056.718715	2293.002128	2269.230275	2462.29435	2274.499466	2382.264057	2359.204144	1980.251832	2104.606246	2068.491059	2275.969038	2182.902515	2279.873829
ZYG11B	4198.896657	4092.610741	4159.05594	4436.065395	3915.64444	4605.285865	4640.867389	5225.093135	5042.253051	4707.209685	4752.515101	4818.701041	4222.43796
SLC1A7	10.25510717	8.845700449	6.169180629	11.12224689	26.55574391	8.492919991	18.71676881	9.744268175	9.430647851	19.8257929	4.144153384	21.56647674	2.426688483
